Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Retweet-Count,Id,Score,Scoring String,Negativity,Positivity,Uncovered Tokens,Total Tokens,sentiment,confidence(neutral),confidence(negative),confidence(positive),prediction(sentiment)
2023-02-19 12:14:01,CHOONA RAM ?,1248278539993890000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sumitsaurabh: @AkshayModern @BCCI Sarfaraz , Sanju , shikhar , Prithvi shaw , we have pool of talent but we are still betting on a pers…",11.0,1627189744760400000.0,.5,talent (0.46),.0,.5,33.0,34.0,positive,.0,.0,1.0,positive
2023-02-19 12:11:08,Akshay Pradhan????,1390157486963920000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sumitsaurabh: @AkshayModern @BCCI Sarfaraz , Sanju , shikhar , Prithvi shaw , we have pool of talent but we are still betting on a pers…",11.0,1627189018759950000.0,.5,talent (0.46),.0,.5,33.0,34.0,positive,.0,.0,1.0,positive
2023-02-19 11:33:04,Mrugam ??,1345425192441450000.0,,-1.0,et,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @frontier33333: @DeepuStories @amnaresh_ht Okavela cricket betting kosamo maro illegal gambling kosamo money ichinatu ayithe chat histor…,3.0,1627179441087520000.0,-.7,illegal (-0.67),.7,.0,21.0,22.0,negative,.0,1.0,.0,negative
2023-02-19 11:03:35,RealSociableDad,148491899.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#INDvAUS I see that there is good money to be made betting on cricket these days,2.0,1627172019539170000.0,.5,good (0.49),.0,.5,16.0,17.0,positive,.0,.0,1.0,positive
2023-02-19 11:02:05,Betting Baba ??,1541126558965850000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I could easily charge for cricket picks
But doing everything for free, little engagement is all I expect from you guys

#GamblingTwitter #CricketTwitter #INDvAUS",1.0,1627171643645920000.0,1.5,easily (0.36)  free (0.59)  engagement (0.51),.0,1.5,26.0,29.0,positive,.0,.0,1.0,positive
2023-02-19 09:51:20,Klaus,991287491029156000.0,,-1.0,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @frontier33333: @DeepuStories @amnaresh_ht Okavela cricket betting kosamo maro illegal gambling kosamo money ichinatu ayithe chat histor…,3.0,1627153837869130000.0,-.7,illegal (-0.67),.7,.0,21.0,22.0,negative,.0,1.0,.0,negative
2023-02-19 09:04:05,Rudra Mahakal Online Book,1612661213074460000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","https://t.co/74ITmILnut
Ask for silver exchange id
Cricket League #onlineid #cricketid #bettingid #silverexch #silver #silverexchange #silverexchid #silverexchangecricketid #life #money #win",.0,1627141944626550000.0,.7,win (0.72),.0,.7,34.0,35.0,positive,.0,.0,1.0,positive
2023-02-19 04:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @treendly: Rising trend: @BetKingNG 

BetKing delivers the best betting experience and the best odds plus exclusive special markets on f…",1.0,1627077606200990000.0,2.2,best (0.82)  best (0.82)  exclusive (0.13)  special (0.44),.0,2.2,23.0,27.0,positive,.0,.0,1.0,positive
2023-02-19 04:16:00,Treendly,1255859037607990000.0,,-1.0,en,"<a href=""https://www.postpickr.com"" rel=""nofollow"">PostPickr</a>","Rising trend: @BetKingNG 

BetKing delivers the best betting experience and the best odds plus exclusive special markets on football, basketball, tennis, ice hockey, cricket and more.

Trend details: https://t.co/fv7jrPNdw5 https://t.co/IV7YGJcUSe",1.0,1627069448573300000.0,2.2,best (0.82)  best (0.82)  exclusive (0.13)  special (0.44),.0,2.2,47.0,51.0,positive,.0,.0,1.0,positive
2023-02-19 00:48:33,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @CricketQuarry: This guy is an actual good observer of the cricket game .
He gives free betting tips for now, I've made some profit.
Che…",1.0,1627017239722620000.0,1.6,good (0.49)  free (0.59)  profit (0.49),.0,1.6,29.0,32.0,positive,.0,.0,1.0,positive
2023-02-19 00:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @BaclinkExpert: Cricket betting apps continue to get more and more popular in India every single year. With lots of benefits to using be…,1.0,1627017208751870000.0,.9,popular (0.46)  benefits (0.41),.0,.9,25.0,27.0,positive,.0,.0,1.0,positive
2023-02-19 00:04:01,Red Ball Quarry,1117623380713150000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This guy is an actual good observer of the cricket game .
He gives free betting tips for now, I've made some profit.
Check it out: TheIndianPunter on tg
https://t.co/Yg2QOb678F",1.0,1627006034803060000.0,1.6,good (0.49)  free (0.59)  profit (0.49),.0,1.6,37.0,40.0,positive,.0,.0,1.0,positive
2023-02-19 00:01:17,frontier,1563128829635600000.0,DeepuStories,79666293.0,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DeepuStories @amnaresh_ht Okavela cricket betting kosamo maro illegal gambling kosamo money ichinatu ayithe chat history lo dorukutharu
Apudu andharu as per law culprits ye kada. Andhuke musukoni unnaru.",3.0,1627005348140960000.0,-.7,illegal (-0.67),.7,.0,31.0,32.0,negative,.0,1.0,.0,negative
2023-02-18 23:48:30,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @cricketbetting: Multan Sultans v Islamabad United PSL Tips: Cracking contest in the offing https://t.co/IX7R6MhYxU,1.0,1627002129113140000.0,.5,united (0.46),.0,.5,22.0,23.0,positive,.0,.0,1.0,positive
2023-02-18 23:41:09,G2H,1514593085488990000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IconicGoldAward: CBTF presents Iconic Gold Awards 2023
CBTF Is India's First And Definitely One Of The Largest Cricket Betting Tips And…",4.0,1627000279458800000.0,.9,awards (0.51)  definitely (0.44),.0,.9,23.0,25.0,positive,.0,.0,1.0,positive
2023-02-18 23:12:55,Ed Hawkins,69566782.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Multan Sultans v Islamabad United PSL Tips: Cracking contest in the offing https://t.co/IX7R6MhYxU,1.0,1626993172600480000.0,.5,united (0.46),.0,.5,18.0,19.0,positive,.0,.0,1.0,positive
2023-02-18 22:29:13,Sports Betting Hub,1553425197063190000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Bigmoe_ttv: Confident in this ?? 
#PrizePicks
#betting 
#ViratKohli?? 
#Cricket https://t.co/uPzvV4Gjyg",2.0,1626982176582430000.0,.6,confident (0.56),.0,.6,27.0,28.0,positive,.0,.0,1.0,positive
2023-02-18 22:00:31,Komet | Gas-less NFTs,1362405352780650000.0,kometverse,1362405352780650000.0,en,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","10/11 - From ?? to #Metaverse, betting, etc., check where all @0xPolygon is spreading the wings! ??

?? @IsbUnited enters #Web3, launching the 1st Cricket Metaverse #onPolygon!
?? Frogs of @theplaguenft are joining Polygon!
?? @azuroprotocol, an on-chain betting platform!",2.0,1626974955769590000.0,.0,,.0,.0,60.0,60.0,neutral,1.0,.0,.0,neutral
2023-02-18 21:00:25,Gautam Dhiman,1480791180367430000.0,,-1.0,en,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>","RT @sportingbet_sa: ?? The Momentum Proteas are all set to face the tournament favorites Australia this evening!

?? Bet on the #T20WorldCup…",2.0,1626959828366300000.0,-.5,favorites (0.46)  bet (-1.00),1.0,.5,26.0,28.0,negative,.0,1.0,.0,negative
2023-02-18 21:00:17,Sportingbet,20508598.0,,-1.0,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","?? The Momentum Proteas are all set to face the tournament favorites Australia this evening!

?? Bet on the #T20WorldCup clash here: https://t.co/WQCVZ5WU0k https://t.co/9i5YCBGdK3",2.0,1626959797496030000.0,-.5,favorites (0.46)  bet (-1.00),1.0,.5,36.0,38.0,negative,.0,1.0,.0,negative
2023-02-18 20:48:30,India Bets,836864040240562000.0,,-1.0,und,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @CricketBettings: https://t.co/viE8yyy7eW #PSL2023,1.0,1626956830105810000.0,.0,,.0,.0,12.0,12.0,neutral,1.0,.0,.0,neutral
2023-02-18 20:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @IconicGoldAward: CBTF presents Iconic Gold Awards 2023
CBTF Is India's First And Definitely One Of The Largest Cricket Betting Tips And…",4.0,1626956811550040000.0,.9,awards (0.51)  definitely (0.44),.0,.9,23.0,25.0,positive,.0,.0,1.0,positive
2023-02-18 20:27:52,OnlineCricketBetting,1140488323.0,,-1.0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/viE8yyy7eW #PSL2023,1.0,1626951637330960000.0,.0,,.0,.0,8.0,8.0,neutral,1.0,.0,.0,neutral
2023-02-18 17:48:46,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @cricketbetting: #T20WomensWorldCup tips

#ENGvAUS https://t.co/6lrKIPEfB3 

#SAvAUS https://t.co/8oGaAvFAgN",1.0,1626911597489680000.0,.0,,.0,.0,26.0,26.0,neutral,1.0,.0,.0,neutral
2023-02-18 17:48:42,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @cricketbetting: Karachi Kings v Quetta Gladiators PSL Tips: Kings can rule https://t.co/EU1neuuOyW,1.0,1626911583191420000.0,.0,,.0,.0,21.0,21.0,neutral,1.0,.0,.0,neutral
2023-02-18 17:48:34,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @freetips: ???????????????????? England vs India Women Predictions & Tips - Dunkley to help lead England to victory

?? Get our preview and betting…",1.0,1626911547963350000.0,.4,help (0.44),.0,.4,28.0,29.0,positive,.0,.0,1.0,positive
2023-02-18 17:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @1x_book: Kismat ajmao aur jeeto dher sara team!

1xbook is the premium online betting platform where you get 100+ interesting games to…",1.0,1626911511380650000.0,.4,interesting (0.44),.0,.4,28.0,29.0,positive,.0,.0,1.0,positive
2023-02-18 17:18:18,1xBook,1497592469818540000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kismat ajmao aur jeeto dher sara team!

1xbook is the premium online betting platform where you get 100+ interesting games to stay hooked all day and night.

It's time to play and win!

Register yourself at https://t.co/shzhcq8O0t 

#game #cricket #football #teenpatti #bonus https://t.co/ZrMr4Jj2Go",1.0,1626903931048830000.0,2.2,interesting (0.44)  play (0.36)  win (0.72)  bonus (0.64),.0,2.2,64.0,68.0,positive,.0,.0,1.0,positive
2023-02-18 16:23:58,Ed Hawkins,69566782.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Karachi Kings v Quetta Gladiators PSL Tips: Kings can rule https://t.co/EU1neuuOyW,1.0,1626890258204750000.0,.0,,.0,.0,17.0,17.0,neutral,1.0,.0,.0,neutral
2023-02-18 16:22:25,Ed Hawkins,69566782.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#T20WomensWorldCup tips

#ENGvAUS https://t.co/6lrKIPEfB3 

#SAvAUS https://t.co/8oGaAvFAgN",1.0,1626889870357450000.0,.0,,.0,.0,22.0,22.0,neutral,1.0,.0,.0,neutral
2023-02-18 16:01:21,Sat Ntr,1492127537392410000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @iamreddyboy: @evvpunchlu333 Kanth Scam -- Reason Cricket Betting 
Ben House construction -- Reason Cricket betting

Kanth is client of…",6.0,1626884566156980000.0,-.7,scam (-0.69),.7,.0,28.0,29.0,negative,.0,1.0,.0,negative
2023-02-18 14:51:51,Owzim,928010304574972000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CricFactCheck: Are DafaNews, 1xBAT, BJ Sports and other PSL sponsors really sports news websites?

Cricket FactCheck: False ?

An intro…",79.0,1626867077209280000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-18 14:06:53,Betting Baba ??,1541126558965850000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Live bet cricket ??

Ashwin over 24.5 runs 1U @ 1.90

#GamblingTwitter #INDvAUS",.0,1626855761149320000.0,-1.0,bet (-1.00),1.0,.0,19.0,20.0,negative,.0,1.0,.0,negative
2023-02-18 13:47:26,Golden Company,1592391736227410000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Join now ????
https://t.co/PHXcAnd2g1 

Play cricket ?? & casino ?? & jeeto Dher sare paise. 

Instant Deposit & Withdrawal
GET YOUR ID NOW 

Asia's Top Most Trusted 
Golden Company
License betting company. 

Whatsapp For Any HeLp ????
24*7 support ??
https://t.co/3HZC2j6luR https://t.co/dp70rf0FJp",.0,1626850867704990000.0,2.3,join (0.31)  play (0.36)  withdrawal (0.03)  top (0.21)  trusted (0.54)  help (0.44)  support (0.44),.0,2.3,66.0,73.0,positive,.0,.0,1.0,positive
2023-02-18 12:50:00,siteplusbet,1446447339930100000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","??There are many factors that affect the comfort of working with betting apps. And if you want to get only pleasure from mobile betting, consider the following criteria:
Performance. https://t.co/p8sCjenFj0 https://t.co/u218tyq8Qo",.0,1626836410979200000.0,1.2,comfort (0.38)  want (0.08)  pleasure (0.69),.0,1.2,42.0,45.0,positive,.0,.0,1.0,positive
2023-02-18 12:31:45,Nekraj Cricket Prediction,758255984510894000.0,,-1.0,en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Karachi Kings Vs Quetta Gladiators Cricket Betting Tips, Todays Toss & Match Predictions

https://t.co/j5DxFRjtlv #T20WorldCup",.0,1626831817960560000.0,.0,,.0,.0,24.0,24.0,neutral,1.0,.0,.0,neutral
2023-02-18 12:23:24,?? ????? ?????,3270653162.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iamreddyboy: @evvpunchlu333 Kanth Scam -- Reason Cricket Betting 
Ben House construction -- Reason Cricket betting

Kanth is client of…",6.0,1626829716304040000.0,-.7,scam (-0.69),.7,.0,28.0,29.0,negative,.0,1.0,.0,negative
2023-02-18 12:08:52,11ic,1623607524061770000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Best Cricket Exchange Betting App

Electronic wagers on sports can be put through Cricket Exchange Betting App. In the early 2000s, the first betting markets emerged thanks to the Internet’s real-time capabilities. 

#11ic #cricket #ipl2023 #iplprediction

https://t.co/wxT0knZ4nq",.0,1626826061379170000.0,1.3,best (0.82)  thanks (0.49),.0,1.3,52.0,54.0,positive,.0,.0,1.0,positive
2023-02-18 11:27:35,Betting Baba ??,1541126558965850000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","???

Expected some game from Shreyas Iyer since he is one of our best spin players.

Cricket plays goes 19-4 :( lost 2 plays in last 3 posted

#INDvAUS #GamblingTwitter https://t.co/WFSRWNRmYS",.0,1626815670519480000.0,1.0,best (0.82)  plays (0.26)  lost (-0.33)  plays (0.26),.3,1.3,41.0,45.0,positive,.0,.0,1.0,positive
2023-02-18 11:14:31,???? ????,96169361.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Nishtarians1: Former Pakistan cricketer, Rashid Latif, has slammed the Pakistan Cricket Board (PCB) for allowing domestic teams and PSL…",3.0,1626812381044130000.0,.0,,.0,.0,26.0,26.0,neutral,1.0,.0,.0,neutral
2023-02-18 11:10:09,????? ???? ????,1560533593059120000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @iamreddyboy: @evvpunchlu333 Kanth Scam -- Reason Cricket Betting 
Ben House construction -- Reason Cricket betting

Kanth is client of…",6.0,1626811283566900000.0,-.7,scam (-0.69),.7,.0,28.0,29.0,negative,.0,1.0,.0,negative
2023-02-18 11:07:20,Reddy Boy??,1230049930296740000.0,evvpunchlu333,1560533593059120000.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@evvpunchlu333 Kanth Scam -- Reason Cricket Betting 
Ben House construction -- Reason Cricket betting

Kanth is client of ben",6.0,1626810574817600000.0,-.7,scam (-0.69),.7,.0,25.0,26.0,negative,.0,1.0,.0,negative
2023-02-18 11:06:57,Betting Baba ??,1541126558965850000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Live bet Cricket ??

Shreyas Iyer O 26.5 1U @ 1.90

Drop like if you're tailing

#GamblingTwitter #INDvAUS #CricketTwitter",1.0,1626810480882000000.0,-.9,bet (-1.00)  drop (-0.28)  like (0.38),1.3,.4,26.0,29.0,negative,.0,1.0,.0,negative
2023-02-18 06:16:56,Tier 2 & 3 Rugby,2445699169.0,,-1.0,en,"<a href=""http://t2rugby.com"" rel=""nofollow"">t2r app 3</a>","RT @BoroCraggsy: @prodnose VAR could only be f”cked up by the football authorities, cricket rugby Union and league have no problem only foo…",2.0,1626737494984220000.0,-.7,no (-0.31)  problem (-0.44),.7,.0,25.0,27.0,negative,.0,1.0,.0,negative
2023-02-18 05:48:35,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @goodlooking_mff: nba gone niggas out here betting on cricket,1.0,1626730357524400000.0,-.4,niggas (-0.36),.4,.0,12.0,13.0,negative,.0,1.0,.0,negative
2023-02-18 05:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @BoroCraggsy: @prodnose VAR could only be f”cked up by the football authorities, cricket rugby Union and league have no problem only foo…",2.0,1626730318186020000.0,-.7,no (-0.31)  problem (-0.44),.7,.0,25.0,27.0,negative,.0,1.0,.0,negative
2023-02-18 05:00:22,G*ated,1345483002181280000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nba gone niggas out here betting on cricket,1.0,1626718226704140000.0,-.4,niggas (-0.36),.4,.0,7.0,8.0,negative,.0,1.0,.0,negative
2023-02-18 04:57:43,Latest World News,1609428287830340000.0,,-1.0,en,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",How to Understand Cricket Betting Odds https://t.co/li0C6UI1WR,.0,1626717558626740000.0,.0,,.0,.0,11.0,11.0,neutral,1.0,.0,.0,neutral
2023-02-18 04:48:28,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @ABZ55290833: How to Understand Cricket Betting Odds https://t.co/IL9FGIv6SL,1.0,1626715229798160000.0,.0,,.0,.0,15.0,15.0,neutral,1.0,.0,.0,neutral
2023-02-18 04:40:14,A-NEWS,1578320723017450000.0,,-1.0,en,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",How to Understand Cricket Betting Odds https://t.co/IL9FGIv6SL,1.0,1626713157145180000.0,.0,,.0,.0,11.0,11.0,neutral,1.0,.0,.0,neutral
2023-02-18 02:50:48,Nagaprasad,1127340073672780000.0,abntelugutv,279559837.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@abntelugutv @ssrajamouli @tarak9999 @AlwaysRamCharan Cinema cricket politics no use for india world only business Mafia drugs hypocrisy nepotism betting gambling,.0,1626685619798950000.0,-.3,no (-0.31),.3,.0,23.0,24.0,negative,.0,1.0,.0,negative
2023-02-18 02:16:53,Tier 2 & 3 Rugby,2445699169.0,,-1.0,en,"<a href=""http://t2rugby.com"" rel=""nofollow"">t2r app 3</a>",RT @JoshuaH76358216: @SportsLine Yeah any cricket or Rugby cappers? @sportsline I bet where I can see value  mostly prop betting tonight,2.0,1626677085010810000.0,-.3,yeah (0.31)  bet (-1.00)  value (0.36),1.0,.7,24.0,27.0,negative,.0,1.0,.0,negative
2023-02-18 00:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @webnowcompany: Description: Are you a fan of online cricket betting? Do you live in India? Looking for the platform with the best bonus…,1.0,1626654820487600000.0,1.2,fan (0.33)  best (0.82),.0,1.2,27.0,29.0,positive,.0,.0,1.0,positive
2023-02-17 23:59:15,webnow??,1052519189989270000.0,,-1.0,en,"<a href=""https://webnow.company"" rel=""nofollow"">webnowcompany</a>",Description: Are you a fan of online cricket betting? Do you live in India? Looking for the platform with the best bonuses? Our article will show you the t...Read more: https://t.co/wEn5IkVEaB,1.0,1626642448259730000.0,1.8,fan (0.33)  best (0.82)  bonuses (0.67),.0,1.8,41.0,44.0,positive,.0,.0,1.0,positive
2023-02-17 23:58:34,kp Astro Cricket Analysis,947889115680223000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How script work !!
Cricket kp astrology!!!
#PSL2023 #bettingtips #bettingpicks #bettingexpert #bettingtipster #BettingPeople #BreakingNews #AajKiBaat #AajKaSawaal #aajnewjdekhakya #PathaanDay #Pathaan #BreakingNews #TaxiDriver2",1.0,1626642273663590000.0,.0,,.0,.0,40.0,40.0,neutral,1.0,.0,.0,neutral
2023-02-17 23:46:07,Adarsh Mishra,1004702568067420000.0,kaarthy9925,73574528.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@kaarthy9925 @prvkhvr if cricket is okay, why betting is banned?",1.0,1626639140245900000.0,-.3,okay (0.23)  banned (-0.51),.5,.2,11.0,13.0,negative,.0,1.0,.0,negative
2023-02-17 23:41:14,A3RBET ?? Analysis Picks ??,1377112865950230000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cricket - ICC T20 World Cup Women

?? Ireland Women ML
?? 1.51
?? 5 Units

#GamblingTwitter #SportsBetting #TeamParieur #SportsBet #Betting #FreePicks #A3RBET #SportsBettor

#CricketTwitter #Cricket #WomensCricket #T20WorldCup #T20WorldCup2023 #TurnItUp #WIvIRE

Like + RT https://t.co/ULnPEqkxa8",1.0,1626637910555660000.0,.4,like (0.38),.0,.4,61.0,62.0,positive,.0,.0,1.0,positive
2023-02-17 22:48:39,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @Nishtarians1: Former Pakistan cricketer, Rashid Latif, has slammed the Pakistan Cricket Board (PCB) for allowing domestic teams and PSL…",3.0,1626624681028490000.0,.0,,.0,.0,26.0,26.0,neutral,1.0,.0,.0,neutral
2023-02-17 22:48:34,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @_Kriesz_: @StatMojo Online casino
Minigames
Spot crypto trading
Crypto perps
Lottery (all placed RLB are burnt)
Live video tables
NFTs…",1.0,1626624659029480000.0,.0,,.0,.0,28.0,28.0,neutral,1.0,.0,.0,neutral
2023-02-17 22:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @notOTbrady: @Maybe_Tmka no nba games for like a week i’m gonna have to start betting on cricket,1.0,1626624620009750000.0,.1,no (-0.31)  like (0.38),.3,.4,20.0,22.0,positive,.0,.0,1.0,positive
2023-02-17 22:36:52,brady,1327770472726010000.0,Maybe_Tmka,1591207900512400000.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Maybe_Tmka no nba games for like a week i’m gonna have to start betting on cricket,1.0,1626621715877860000.0,.1,no (-0.31)  like (0.38),.3,.4,16.0,18.0,positive,.0,.0,1.0,positive
2023-02-17 22:35:14,Latest World News,1609428287830340000.0,,-1.0,en,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",Top 10 best cricket betting apps https://t.co/FjQJYWzbba,.0,1626621302566950000.0,1.0,top (0.21)  best (0.82),.0,1.0,9.0,11.0,positive,.0,.0,1.0,positive
2023-02-17 22:15:04,??Kriesz Greenwalker??,401295197.0,StatMojo,521932590.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@StatMojo Online casino
Minigames
Spot crypto trading
Crypto perps
Lottery (all placed RLB are burnt)
Live video tables
NFTs (useable as collateral)
Sports betting (football, basketball, hockey, cricket, u name it)

Thats it top of my head

Try it out using Asian VPN bro",1.0,1626616226066700000.0,.2,top (0.21),.0,.2,56.0,57.0,positive,.0,.0,1.0,positive
2023-02-17 21:50:54,Zeeshan Ahmed,931626311138898000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Nishtarians1: Former Pakistan cricketer, Rashid Latif, has slammed the Pakistan Cricket Board (PCB) for allowing domestic teams and PSL…",3.0,1626610146188330000.0,.0,,.0,.0,26.0,26.0,neutral,1.0,.0,.0,neutral
2023-02-17 21:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @amitjai37088619: ??FAFA191 CRICKET EXCHANGE  ????
The best Online & Offline Cricket Betting Platforms??
30 % Sport betting Bonus ??
11% On…",1.0,1626609520452460000.0,1.3,best (0.82)  offline (-0.13)  bonus (0.64),.1,1.5,25.0,28.0,positive,.0,.0,1.0,positive
2023-02-17 21:27:35,Ayesha Tariq,1538123065644790000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CricFactCheck: Are DafaNews, 1xBAT, BJ Sports and other PSL sponsors really sports news websites?

Cricket FactCheck: False ?

An intro…",79.0,1626604278746850000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-17 20:48:47,Maaraaaaaa,993420475035369000.0,Russetlane,2991207022.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Russetlane Betting and fantasy apps will keep viewership to great levels. They don't even need to care for legacy cricket lovers. It is just money money money. However it may come, greed has no end.",1.0,1626594515309200000.0,1.2,great (0.79)  care (0.56)  lovers (0.62)  greed (-0.44)  no (-0.31),.7,2.0,36.0,41.0,positive,.0,.0,1.0,positive
